crate_id,inspected_at,line_no,line_name,shift,expected_sku,expected_sku_name,expected_qty,detected_sku,detected_qty,contamination_sku,verdict,confidence,destination_store
CRT-20260501-1368,2026-05-01 08:54:14,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,종로점
CRT-20260501-1369,2026-05-01 09:23:13,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,일산점
CRT-20260501-1370,2026-05-01 15:56:40,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,홍대점
CRT-20260501-1371,2026-05-01 10:56:21,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,분당점
CRT-20260501-1372,2026-05-01 10:37:33,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260501-1373,2026-05-01 14:18:07,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,홍대점
CRT-20260501-1374,2026-05-01 12:33:18,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,잠실점
CRT-20260501-1375,2026-05-01 07:00:29,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,종로점
CRT-20260501-1376,2026-05-01 07:00:27,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원점
CRT-20260501-1377,2026-05-01 18:05:45,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,강남점
CRT-20260501-1378,2026-05-01 10:30:59,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,강남점
CRT-20260501-1379,2026-05-01 18:38:19,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,일산점
CRT-20260501-1380,2026-05-01 17:43:49,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260501-1381,2026-05-01 10:19:36,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,홍대점
CRT-20260501-1382,2026-05-01 16:06:08,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,일산점
CRT-20260501-1383,2026-05-01 12:29:26,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,종로점
CRT-20260501-1384,2026-05-01 20:05:48,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,수원점
CRT-20260501-1385,2026-05-01 08:03:48,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,종로점
CRT-20260501-1386,2026-05-01 12:53:03,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,종로점
CRT-20260501-1387,2026-05-01 10:52:18,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,종로점
CRT-20260501-1388,2026-05-01 16:44:13,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260501-1389,2026-05-01 08:19:40,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,잠실점
CRT-20260501-1390,2026-05-01 08:09:38,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,분당점
CRT-20260501-1391,2026-05-01 08:53:32,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,분당점
CRT-20260501-1392,2026-05-01 11:52:15,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260501-1393,2026-05-01 17:27:09,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260501-1394,2026-05-01 13:30:30,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원공장직영점
CRT-20260501-1395,2026-05-01 11:25:24,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원공장직영점
CRT-20260501-1396,2026-05-01 08:29:07,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,종로점
CRT-20260501-1397,2026-05-01 15:02:58,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,수원공장직영점
CRT-20260501-1398,2026-05-01 10:22:32,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,수원공장직영점
CRT-20260501-1399,2026-05-01 13:41:09,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,수원점
CRT-20260501-1400,2026-05-01 10:59:25,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,수원공장직영점
CRT-20260501-1401,2026-05-01 14:36:45,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,일산점
CRT-20260501-1402,2026-05-01 14:37:39,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원점
CRT-20260501-1403,2026-05-01 09:31:59,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,잠실점
CRT-20260501-1404,2026-05-01 08:46:57,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,강남점
CRT-20260501-1405,2026-05-01 14:02:54,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,강남점
CRT-20260501-1406,2026-05-01 19:06:44,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,잠실점
CRT-20260501-1407,2026-05-01 09:28:43,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,수원공장직영점
CRT-20260501-1408,2026-05-01 03:05:37,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-002,18,,NG_SKU_MISMATCH,85,분당점
CRT-20260501-1409,2026-05-01 22:49:26,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원공장직영점
CRT-20260501-1410,2026-05-01 01:36:52,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,분당점
CRT-20260501-1411,2026-05-01 05:27:40,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원점
CRT-20260501-1412,2026-05-01 05:06:07,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,일산점
CRT-20260501-1413,2026-05-01 00:59:53,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,수원점
CRT-20260501-1414,2026-05-01 23:34:36,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,분당점
CRT-20260501-1415,2026-05-01 02:34:44,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,분당점
CRT-20260501-1416,2026-05-01 04:21:26,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,강남점
CRT-20260501-1417,2026-05-01 01:59:48,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,종로점
CRT-20260501-1418,2026-05-01 05:22:04,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,수원공장직영점
CRT-20260501-1419,2026-05-01 23:46:02,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,98,일산점
CRT-20260501-1420,2026-05-01 02:50:54,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,종로점
CRT-20260501-1421,2026-05-01 00:34:38,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,강남점
CRT-20260502-1422,2026-05-02 16:27:44,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,강남점
CRT-20260502-1423,2026-05-02 18:22:12,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,강남점
CRT-20260502-1424,2026-05-02 14:26:47,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260502-1425,2026-05-02 18:52:03,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,잠실점
CRT-20260502-1426,2026-05-02 07:38:41,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,홍대점
CRT-20260502-1427,2026-05-02 12:42:04,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,잠실점
CRT-20260502-1428,2026-05-02 18:28:45,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,분당점
CRT-20260502-1429,2026-05-02 18:33:57,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260502-1430,2026-05-02 11:45:39,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,분당점
CRT-20260502-1431,2026-05-02 20:19:47,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,분당점
CRT-20260502-1432,2026-05-02 07:44:28,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,강남점
CRT-20260502-1433,2026-05-02 13:17:17,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,종로점
CRT-20260502-1434,2026-05-02 07:31:01,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260502-1435,2026-05-02 09:42:27,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260502-1436,2026-05-02 19:59:53,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,수원점
CRT-20260502-1437,2026-05-02 16:55:27,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,일산점
CRT-20260502-1438,2026-05-02 20:54:34,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260502-1439,2026-05-02 12:08:58,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,분당점
CRT-20260502-1440,2026-05-02 16:21:36,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260502-1441,2026-05-02 16:07:19,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,홍대점
CRT-20260502-1442,2026-05-02 12:28:00,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,분당점
CRT-20260502-1443,2026-05-02 07:17:57,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,수원공장직영점
CRT-20260502-1444,2026-05-02 09:16:55,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,수원점
CRT-20260502-1445,2026-05-02 18:14:07,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260502-1446,2026-05-02 14:35:45,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,강남점
CRT-20260502-1447,2026-05-02 15:34:45,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,종로점
CRT-20260502-1448,2026-05-02 13:32:04,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,홍대점
CRT-20260502-1449,2026-05-02 07:56:18,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,일산점
CRT-20260502-1450,2026-05-02 20:30:18,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,일산점
CRT-20260502-1451,2026-05-02 19:06:38,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,잠실점
CRT-20260502-1452,2026-05-02 19:53:37,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,종로점
CRT-20260502-1453,2026-05-02 20:36:32,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260502-1454,2026-05-02 17:38:30,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,잠실점
CRT-20260502-1455,2026-05-02 09:58:15,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,96,일산점
CRT-20260502-1456,2026-05-02 15:46:56,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,종로점
CRT-20260502-1457,2026-05-02 19:38:14,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,수원점
CRT-20260502-1458,2026-05-02 19:49:58,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,일산점
CRT-20260502-1459,2026-05-02 11:05:26,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,93,수원점
CRT-20260502-1460,2026-05-02 22:10:07,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260502-1461,2026-05-02 05:55:02,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,강남점
CRT-20260502-1462,2026-05-02 01:57:27,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,수원점
CRT-20260503-1463,2026-05-03 10:57:52,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,강남점
CRT-20260503-1464,2026-05-03 07:28:58,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,홍대점
CRT-20260503-1465,2026-05-03 10:44:08,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260503-1466,2026-05-03 14:43:41,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,잠실점
CRT-20260503-1467,2026-05-03 19:14:19,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,홍대점
CRT-20260503-1468,2026-05-03 10:20:48,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260503-1469,2026-05-03 12:36:56,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,분당점
CRT-20260503-1470,2026-05-03 08:31:28,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,잠실점
CRT-20260503-1471,2026-05-03 21:59:14,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260503-1472,2026-05-03 06:57:34,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,강남점
CRT-20260503-1473,2026-05-03 11:36:27,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260503-1474,2026-05-03 19:28:56,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,분당점
CRT-20260503-1475,2026-05-03 21:22:51,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,잠실점
CRT-20260503-1476,2026-05-03 08:17:29,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260503-1477,2026-05-03 16:57:59,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,수원점
CRT-20260503-1478,2026-05-03 09:40:40,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,16,,NG_QTY_SHORT,95,잠실점
CRT-20260503-1479,2026-05-03 10:31:52,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,분당점
CRT-20260503-1480,2026-05-03 15:33:54,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,강남점
CRT-20260503-1481,2026-05-03 13:45:11,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,분당점
CRT-20260503-1482,2026-05-03 12:56:19,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,홍대점
CRT-20260503-1483,2026-05-03 17:38:22,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,종로점
CRT-20260503-1484,2026-05-03 20:26:28,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,수원공장직영점
CRT-20260503-1485,2026-05-03 20:22:44,LINE-3,서브 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,수원공장직영점
CRT-20260503-1486,2026-05-03 17:38:26,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,수원점
CRT-20260503-1487,2026-05-03 18:03:35,LINE-3,서브 라인 1,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,수원공장직영점
CRT-20260503-1488,2026-05-03 17:25:16,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,수원점
CRT-20260503-1489,2026-05-03 11:19:28,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,강남점
CRT-20260503-1490,2026-05-03 19:08:38,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,91,종로점
CRT-20260503-1491,2026-05-03 16:58:22,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,종로점
CRT-20260503-1492,2026-05-03 13:34:12,LINE-4,서브 라인 2,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,수원점
CRT-20260503-1493,2026-05-03 10:58:23,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,분당점
CRT-20260503-1494,2026-05-03 19:54:01,LINE-4,서브 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,홍대점
CRT-20260503-1495,2026-05-03 07:19:01,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,94,종로점
CRT-20260503-1496,2026-05-03 17:41:25,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,종로점
CRT-20260503-1497,2026-05-03 07:01:00,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,수원점
CRT-20260503-1498,2026-05-03 08:12:53,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,95,일산점
CRT-20260503-1499,2026-05-03 13:19:17,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원공장직영점
CRT-20260503-1500,2026-05-03 11:05:14,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,99,일산점
CRT-20260503-1501,2026-05-03 18:24:01,LINE-5,식빵 전용 라인,day,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,종로점
CRT-20260503-1502,2026-05-03 01:25:49,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,강남점
CRT-20260503-1503,2026-05-03 04:09:51,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,92,수원점
CRT-20260503-1504,2026-05-03 01:37:15,LINE-6,야간 라인,night,SKU-002,곰곰 데일리식빵,8,SKU-002,8,,OK,97,수원공장직영점
CRT-20260503-1505,2026-05-03 03:03:49,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,잠실점
CRT-20260503-1506,2026-05-03 22:20:44,LINE-6,야간 라인,night,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260504-1507,2026-05-04 16:34:31,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,홍대점
CRT-20260504-1508,2026-05-04 13:58:06,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,강남점
CRT-20260504-1509,2026-05-04 09:10:12,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260504-1510,2026-05-04 13:08:47,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,잠실점
CRT-20260504-1511,2026-05-04 08:46:59,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260504-1512,2026-05-04 14:09:18,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,수원점
CRT-20260504-1513,2026-05-04 13:30:29,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,홍대점
CRT-20260504-1514,2026-05-04 09:00:20,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,강남점
CRT-20260504-1515,2026-05-04 10:12:44,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,강남점
CRT-20260504-1516,2026-05-04 15:04:22,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,강남점
CRT-20260504-1517,2026-05-04 19:18:52,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,잠실점
CRT-20260504-1518,2026-05-04 11:59:16,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,분당점
CRT-20260504-1519,2026-05-04 08:17:11,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260504-1520,2026-05-04 10:51:47,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,강남점
CRT-20260504-1521,2026-05-04 16:05:59,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260504-1522,2026-05-04 18:04:57,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260504-1523,2026-05-04 12:20:19,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260504-1524,2026-05-04 11:45:30,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260504-1525,2026-05-04 18:10:40,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,수원공장직영점
CRT-20260504-1526,2026-05-04 13:43:07,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,97,분당점
CRT-20260504-1527,2026-05-04 06:54:29,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,분당점
CRT-20260504-1528,2026-05-04 15:24:23,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,잠실점
CRT-20260504-1529,2026-05-04 13:37:19,LINE-1,메인 라인 1,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,강남점
CRT-20260504-1530,2026-05-04 07:41:30,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,강남점
CRT-20260504-1531,2026-05-04 20:55:45,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,98,홍대점
CRT-20260504-1532,2026-05-04 16:02:23,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,분당점
CRT-20260504-1533,2026-05-04 18:05:26,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,강남점
CRT-20260504-1534,2026-05-04 10:54:12,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,91,잠실점
CRT-20260504-1535,2026-05-04 18:57:37,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,홍대점
CRT-20260504-1536,2026-05-04 12:04:12,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,잠실점
CRT-20260504-1537,2026-05-04 08:02:17,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,99,강남점
CRT-20260504-1538,2026-05-04 10:07:21,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,홍대점
CRT-20260504-1539,2026-05-04 08:11:46,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,96,강남점
CRT-20260504-1540,2026-05-04 16:13:40,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,잠실점
CRT-20260504-1541,2026-05-04 10:47:48,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
CRT-20260504-1542,2026-05-04 09:36:20,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,94,분당점
CRT-20260504-1543,2026-05-04 09:16:44,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,92,잠실점
CRT-20260504-1544,2026-05-04 11:53:40,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,93,홍대점
CRT-20260504-1545,2026-05-04 08:44:27,LINE-2,메인 라인 2,day,SKU-001,버거킹 햄버거번,18,SKU-001,18,,OK,95,잠실점
